id,model,code,name,user_type_id,user_type_id_exid,reconcile,chart_template_id
yto_chart3111_004,account.account.template,3111.004,资本公积_拨款转入,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3111_006,account.account.template,3111.006,资本公积_其他资本公积,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3111_006_001,account.account.template,3111.006.001,资本公积_其他资本公积_其他资本公积,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3111_006_002,account.account.template,3111.006.002,资本公积_其他资本公积_可供出售金融资产公允价值变动,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3111_007,account.account.template,3111.007,资本公积_转增资本或（股本）,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3111_009,account.account.template,3111.009,资本公积_原制度转入,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112,account.account.template,3112,其他综合收益 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_001,account.account.template,3112.001,其他综合收益 _以后期间能重分类计入损益的项目  ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_001_001,account.account.template,3112.001.001,其他综合收益 _以后期间能重分类计入损益的项目  _权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_001_002,account.account.template,3112.001.002,其他综合收益 _以后期间能重分类计入损益的项目  _可供出售金融资产公允价值变动损益 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_001_003,account.account.template,3112.001.003,其他综合收益 _以后期间能重分类计入损益的项目  _持有至到期投资重分类为可供出售金融资产损益 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_001_004,account.account.template,3112.001.004,其他综合收益 _以后期间能重分类计入损益的项目  _现金流量套期损益的有效部分 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_001_005,account.account.template,3112.001.005,其他综合收益 _以后期间能重分类计入损益的项目  _外币财务报表折算差额 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_001_006,account.account.template,3112.001.006,其他综合收益 _以后期间能重分类计入损益的项目  _其他 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_002,account.account.template,3112.002,其他综合收益 _以后不能重分类进损益的其他综合收益 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_002_001,account.account.template,3112.002.001,其他综合收益 _以后不能重分类进损益的其他综合收益 _重新计量设定受益计划净负债或净资产的变动 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_002_002,account.account.template,3112.002.002,其他综合收益 _以后不能重分类进损益的其他综合收益 _权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3112_002_003,account.account.template,3112.002.003,其他综合收益 _以后不能重分类进损益的其他综合收益 _其他 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3120,account.account.template,3120,专项储备,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121,account.account.template,3121,盈余公积,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_001,account.account.template,3121.001,盈余公积_法定盈余公积,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_002,account.account.template,3121.002,盈余公积_任意盈余公积,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_003,account.account.template,3121.003,盈余公积_公益金,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_004,account.account.template,3121.004,盈余公积_储备基金,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_004_001,account.account.template,3121.004.001,盈余公积_储备基金_转增资本或（股本）,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_004_002,account.account.template,3121.004.002,盈余公积_储备基金_弥补亏损,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_004_003,account.account.template,3121.004.003,盈余公积_储备基金_提取的储备基金,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_005,account.account.template,3121.005,盈余公积_企业发展基金,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_006,account.account.template,3121.006,盈余公积_利润归还投资,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_007,account.account.template,3121.007,盈余公积_分派现金股利或利润,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_008,account.account.template,3121.008,盈余公积_分派股票股利,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_009,account.account.template,3121.009,盈余公积_转增资本或股本 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3121_010,account.account.template,3121.01,盈余公积_弥补亏损 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3131,account.account.template,3131,本年利润,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3132,account.account.template,3132,库存股,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141,account.account.template,3141,利润分配,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_001,account.account.template,3141.001,利润分配_其他转入,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_002,account.account.template,3141.002,利润分配_提取法定盈余公积,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_003,account.account.template,3141.003,利润分配_提取公益金,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_004,account.account.template,3141.004,利润分配_提取储备基金,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_005,account.account.template,3141.005,利润分配_提取企业发展基金,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_006,account.account.template,3141.006,利润分配_提取职工奖励及福利基金,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_007,account.account.template,3141.007,利润分配_利润归还投资,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_008,account.account.template,3141.008,利润分配_应付优先股股利,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_009,account.account.template,3141.009,利润分配_提取任意盈余公积,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_010,account.account.template,3141.01,利润分配_应付普通股股利,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_011,account.account.template,3141.011,利润分配_转作资本（或股本）的普通股股利 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_012,account.account.template,3141.012,利润分配_解缴内部单位利润 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_013,account.account.template,3141.013,利润分配_转入内部单位利润 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_014,account.account.template,3141.014,利润分配_未分配利润 ,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3141_016,account.account.template,3141.016,利润分配_提取专项储备,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart3151,account.account.template,3151,公司拨入资金,权益,account.data_account_type_equity,FALSE,l10n_chart_china_yto
yto_chart4101,account.account.template,4101,生产成本,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_001,account.account.template,4101.001,生产成本_原材料,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_002,account.account.template,4101.002,生产成本_专用材料,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_003,account.account.template,4101.003,生产成本_外购半成品,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_003_001,account.account.template,4101.003.001,生产成本_外购半成品_机具,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_004,account.account.template,4101.004,生产成本_集团公司半成品,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_005,account.account.template,4101.005,生产成本_辅助材料,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_006,account.account.template,4101.006,生产成本_燃料,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_007,account.account.template,4101.007,生产成本_动力,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_008,account.account.template,4101.008,生产成本_生产人员工资,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_009,account.account.template,4101.009,生产成本_生产人员福利费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_010,account.account.template,4101.01,生产成本_制造费用,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_011,account.account.template,4101.011,生产成本_社会保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_011_001,account.account.template,4101.011.001,生产成本_社会保险金_养老保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_011_002,account.account.template,4101.011.002,生产成本_社会保险金_失业保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_011_003,account.account.template,4101.011.003,生产成本_社会保险金_工伤保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_011_004,account.account.template,4101.011.004,生产成本_社会保险金_医疗保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_011_004_001,account.account.template,4101.011.004.001,生产成本_社会保险金_医疗保险金_正常医疗保险,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_011_004_002,account.account.template,4101.011.004.002,生产成本_社会保险金_医疗保险金_补充医疗保险,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_011_004_003,account.account.template,4101.011.004.003,生产成本_社会保险金_医疗保险金_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_011_005,account.account.template,4101.011.005,生产成本_社会保险金_女工保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_011_006,account.account.template,4101.011.006,生产成本_社会保险金_企业年金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_012,account.account.template,4101.012,生产成本_住房公积金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_013,account.account.template,4101.013,生产成本_工会经费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_014,account.account.template,4101.014,生产成本_职工教育经费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_015,account.account.template,4101.015,生产成本_非货币性福利,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_016,account.account.template,4101.016,生产成本_股份公司半成品,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_017,account.account.template,4101.017,生产成本_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_017_001,account.account.template,4101.017.001,生产成本_其他_职工取暖降温补贴,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_017_002,account.account.template,4101.017.002,生产成本_其他_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_018,account.account.template,4101.018,生产成本_离职后福利,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_018_001,account.account.template,4101.018.001,生产成本_离职后福利_设定提存计划,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_018_001_001,account.account.template,4101.018.001.001,生产成本_离职后福利_设定提存计划_养老保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_018_001_002,account.account.template,4101.018.001.002,生产成本_离职后福利_设定提存计划_失业保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_018_001_003,account.account.template,4101.018.001.003,生产成本_离职后福利_设定提存计划_年金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_018_001_099,account.account.template,4101.018.001.099,生产成本_离职后福利_设定提存计划_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_018_002,account.account.template,4101.018.002,生产成本_离职后福利_设定受益计划,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_019,account.account.template,4101.019,生产成本_劳务派遣人员薪资,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_019_001,account.account.template,4101.019.001,生产成本_劳务派遣人员薪资_劳动报酬 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_019_002,account.account.template,4101.019.002,生产成本_劳务派遣人员薪资_社会保险费用 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_019_099,account.account.template,4101.019.099,生产成本_劳务派遣人员薪资_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4101_020,account.account.template,4101.02,生产成本_其他长期职工福利,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4102,account.account.template,4102,开发成本,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103,account.account.template,4103,研发支出,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001,account.account.template,4103.001,研发支出_费用化支出,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001,account.account.template,4103.001.001,研发支出_费用化支出_职工薪酬,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_001,account.account.template,4103.001.001.001,研发支出_费用化支出_职工薪酬_工资,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_002,account.account.template,4103.001.001.002,研发支出_费用化支出_职工薪酬_福利费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_003,account.account.template,4103.001.001.003,研发支出_费用化支出_职工薪酬_社会保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_003_001,account.account.template,4103.001.001.003.001,研发支出_费用化支出_职工薪酬_社会保险金_养老保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_003_002,account.account.template,4103.001.001.003.002,研发支出_费用化支出_职工薪酬_社会保险金_医疗保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_003_003,account.account.template,4103.001.001.003.003,研发支出_费用化支出_职工薪酬_社会保险金_失业保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_003_004,account.account.template,4103.001.001.003.004,研发支出_费用化支出_职工薪酬_社会保险金_工伤保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_003_005,account.account.template,4103.001.001.003.005,研发支出_费用化支出_职工薪酬_社会保险金_女工生育保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_004,account.account.template,4103.001.001.004,研发支出_费用化支出_职工薪酬_住房公积金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_005,account.account.template,4103.001.001.005,研发支出_费用化支出_职工薪酬_工会经费 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_006,account.account.template,4103.001.001.006,研发支出_费用化支出_职工薪酬_职工教育经费 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_007,account.account.template,4103.001.001.007,研发支出_费用化支出_职工薪酬_企业年金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_001_099,account.account.template,4103.001.001.099,研发支出_费用化支出_职工薪酬_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_002,account.account.template,4103.001.002,研发支出_费用化支出_折旧,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_003,account.account.template,4103.001.003,研发支出_费用化支出_材料费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_004,account.account.template,4103.001.004,研发支出_费用化支出_试验检验费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_005,account.account.template,4103.001.005,研发支出_费用化支出_差旅费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_006,account.account.template,4103.001.006,研发支出_费用化支出_外委加工费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_007,account.account.template,4103.001.007,研发支出_费用化支出_其他费用,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_008,account.account.template,4103.001.008,研发支出_费用化支出_设计费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_009,account.account.template,4103.001.009,研发支出_费用化支出_装备调试费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_010,account.account.template,4103.001.010,研发支出_费用化支出_无形资产摊销,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_011,account.account.template,4103.001.011,研发支出_费用化支出_长期待摊费用摊销,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_012,account.account.template,4103.001.012,研发支出_费用化支出_出版文献费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_013,account.account.template,4103.001.013,研发支出_费用化支出_会议费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_014,account.account.template,4103.001.014,研发支出_费用化支出_劳务费 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_015,account.account.template,4103.001.015,研发支出_费用化支出_专家咨询费 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_001_099,account.account.template,4103.001.099,研发支出_费用化支出_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002,account.account.template,4103.002,研发支出_资本化支出,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001,account.account.template,4103.002.001,研发支出_资本化支出_职工薪酬,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_001,account.account.template,4103.002.001.001,研发支出_资本化支出_职工薪酬_工资,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_002,account.account.template,4103.002.001.002,研发支出_资本化支出_职工薪酬_福利费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_003,account.account.template,4103.002.001.003,研发支出_资本化支出_职工薪酬_社会保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_003_001,account.account.template,4103.002.001.003.001,研发支出_资本化支出_职工薪酬_社会保险金 _养老保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_003_002,account.account.template,4103.002.001.003.002,研发支出_资本化支出_职工薪酬_社会保险金 _医疗保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_003_003,account.account.template,4103.002.001.003.003,研发支出_资本化支出_职工薪酬_社会保险金 _失业保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_003_004,account.account.template,4103.002.001.003.004,研发支出_资本化支出_职工薪酬_社会保险金 _工伤保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_003_005,account.account.template,4103.002.001.003.005,研发支出_资本化支出_职工薪酬_社会保险金 _女工生育保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_004,account.account.template,4103.002.001.004,研发支出_资本化支出_职工薪酬_住房公积金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_005,account.account.template,4103.002.001.005,研发支出_资本化支出_职工薪酬_工会经费 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_006,account.account.template,4103.002.001.006,研发支出_资本化支出_职工薪酬_职工教育经费 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_007,account.account.template,4103.002.001.007,研发支出_资本化支出_职工薪酬_企业年金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_001_099,account.account.template,4103.002.001.099,研发支出_资本化支出_职工薪酬_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_002,account.account.template,4103.002.002,研发支出_资本化支出_折旧,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_003,account.account.template,4103.002.003,研发支出_资本化支出_材料费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_004,account.account.template,4103.002.004,研发支出_资本化支出_试验检验费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_005,account.account.template,4103.002.005,研发支出_资本化支出_差旅费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_006,account.account.template,4103.002.006,研发支出_资本化支出_外委加工费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_007,account.account.template,4103.002.007,研发支出_资本化支出_其他费用,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_008,account.account.template,4103.002.008,研发支出_资本化支出_设计费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_009,account.account.template,4103.002.009,研发支出_资本化支出_装备调试费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_010,account.account.template,4103.002.010,研发支出_资本化支出_无形资产摊销,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_011,account.account.template,4103.002.011,研发支出_资本化支出_长期待摊费用摊销,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_012,account.account.template,4103.002.012,研发支出_资本化支出_出版文献费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_013,account.account.template,4103.002.013,研发支出_资本化支出_会议费 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_014,account.account.template,4103.002.014,研发支出_资本化支出_劳务费 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_015,account.account.template,4103.002.015,研发支出_资本化支出_专家咨询费 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4103_002_099,account.account.template,4103.002.099,研发支出_资本化支出_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105,account.account.template,4105,制造费用,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_001,account.account.template,4105.001,制造费用_工资,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_002,account.account.template,4105.002,制造费用_福利费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_003,account.account.template,4105.003,制造费用_折旧费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_004,account.account.template,4105.004,制造费用_租赁费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_004_001,account.account.template,4105.004.001,制造费用_租赁费_原租赁费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_004_002,account.account.template,4105.004.002,制造费用_租赁费_房屋建筑物,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_004_003,account.account.template,4105.004.003,制造费用_租赁费_机器,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_004_004,account.account.template,4105.004.004,制造费用_租赁费_土地,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_004_099,account.account.template,4105.004.099,制造费用_租赁费_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_005,account.account.template,4105.005,制造费用_房屋建筑物修理费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_006,account.account.template,4105.006,制造费用_设备修理及物料消耗,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_006_001,account.account.template,4105.006.001,制造费用_设备修理及物料消耗_原设备维修及物料消耗,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_006_002,account.account.template,4105.006.002,制造费用_设备修理及物料消耗_物料消耗,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_006_003,account.account.template,4105.006.003,制造费用_设备修理及物料消耗_油料费用,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_006_099,account.account.template,4105.006.099,制造费用_设备修理及物料消耗_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_007,account.account.template,4105.007,制造费用_低值易耗品摊销及修理,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_007_001,account.account.template,4105.007.001,制造费用_低值易耗品摊销及修理_原低值易耗品摊销及修理,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_007_002,account.account.template,4105.007.002,制造费用_低值易耗品摊销及修理_办公家具,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_007_003,account.account.template,4105.007.003,制造费用_低值易耗品摊销及修理_工位器具,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_007_099,account.account.template,4105.007.099,制造费用_低值易耗品摊销及修理_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_008,account.account.template,4105.008,制造费用_工具摊销费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_009,account.account.template,4105.009,制造费用_水电费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_010,account.account.template,4105.01,制造费用_办公费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_010_001,account.account.template,4105.010.001,制造费用_办公费_原办公费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
